Unnamed: 0,gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event,x_interp,y_interp
40430,2021090900,2279,42654.0,14,2021-09-10T01:58:48.900,71.0,DAL,right,86.64500000000001,24.415,1.64,1.9,0.18,83.71,245.49,None,,
40431,2021090900,2279,42654.0,15,2021-09-10T01:58:49.000,71.0,DAL,right,86.54,24.38,1.99,1.97,0.22,86.36,249.27,None,,
40432,2021090900,2279,42654.0,16,2021-09-10T01:58:49.100,71.0,DAL,right,86.32,24.32,2.25,1.66,0.23,88.22,252.0,None,,
40432,2021090900,2279,42654.0,17,2021-09-10T01:58:49.100,71.0,DAL,right,86.195,24.28,2.25,1.66,0.23,88.22,252.0,None,,
40433,2021090900,2279,42654.0,18,2021-09-10T01:58:49.200,71.0,DAL,right,86.07,24.24,2.51,1.38,0.26,91.3,253.9,None,,
40434,2021090900,2279,42654.0,19,2021-09-10T01:58:49.300,71.0,DAL,right,85.8,24.19,2.68,1.12,0.27,96.43,257.23,None,,
40434,2021090900,2279,42654.0,20,2021-09-10T01:58:49.300,71.0,DAL,right,85.655,24.175,2.68,1.12,0.27,96.43,257.23,None,,
40435,2021090900,2279,42654.0,21,2021-09-10T01:58:49.400,71.0,DAL,right,85.51,24.16,2.86,1.38,0.29,106.03,262.47,None,,
40436,2021090900,2279,42654.0,22,2021-09-10T01:58:49.500,71.0,DAL,right,85.2,24.15,3.0,1.43,0.31,110.88,266.7,None,,
40436,2021090900,2279,42654.0,23,2021-09-10T01:58:49.500,71.0,DAL,right,85.035,24.15,3.0,1.43,0.31,110.88,266.7,None,,
40437,2021090900,2279,42654.0,24,2021-09-10T01:58:49.600,71.0,DAL,right,84.87,24.15,3.16,1.48,0.33,116.04,271.02,None,,
40438,2021090900,2279,42654.0,25,2021-09-10T01:58:49.700,71.0,DAL,right,84.52,24.19,3.38,1.64,0.36,117.64,275.89,None,,
40438,2021090900,2279,42654.0,26,2021-09-10T01:58:49.700,71.0,DAL,right,84.34,24.22,3.38,1.64,0.36,117.64,275.89,None,,
40439,2021090900,2279,42654.0,27,2021-09-10T01:58:49.800,71.0,DAL,right,84.16,24.25,3.55,1.65,0.37,126.87,279.56,None,,
40440,2021090900,2279,42654.0,28,2021-09-10T01:58:49.900,71.0,DAL,right,83.8,24.33,3.62,1.65,0.36,130.74,283.28,None,,
40440,2021090900,2279,42654.0,29,2021-09-10T01:58:49.900,71.0,DAL,right,83.625,24.38,3.62,1.65,0.36,130.74,283.28,None,,
40441,2021090900,2279,42654.0,30,2021-09-10T01:58:50.000,71.0,DAL,right,83.45,24.43,3.62,1.61,0.37,132.56,286.9,None,,
40442,2021090900,2279,42654.0,31,2021-09-10T01:58:50.100,71.0,DAL,right,83.11,24.56,3.59,1.74,0.36,134.34,290.52,None,,
40442,2021090900,2279,42654.0,32,2021-09-10T01:58:50.100,71.0,DAL,right,82.94,24.625,3.59,1.74,0.36,134.34,290.52,None,,
40443,2021090900,2279,42654.0,33,2021-09-10T01:58:50.200,71.0,DAL,right,82.77,24.69,3.59,1.63,0.37,141.37,292.52,None,,
40444,2021090900,2279,42654.0,34,2021-09-10T01:58:50.300,71.0,DAL,right,82.43,24.83,3.56,1.53,0.37,146.44,294.06,None,,
40444,2021090900,2279,42654.0,35,2021-09-10T01:58:50.300,71.0,DAL,right,82.265,24.905,3.56,1.53,0.37,146.44,294.06,None,,
40445,2021090900,2279,42654.0,36,2021-09-10T01:58:50.400,71.0,DAL,right,82.1,24.98,3.47,1.57,0.36,149.85,295.33,None,,
40446,2021090900,2279,42654.0,37,2021-09-10T01:58:50.500,71.0,DAL,right,81.78,25.12,3.41,1.47,0.36,153.51,295.21,None,,
40446,2021090900,2279,42654.0,38,2021-09-10T01:58:50.500,71.0,DAL,right,81.61500000000001,25.185,3.41,1.47,0.36,153.51,295.21,None,,
40447,2021090900,2279,42654.0,39,2021-09-10T01:58:50.600,71.0,DAL,right,81.45,25.25,3.34,1.45,0.35,169.16,293.4,None,,
40448,2021090900,2279,42654.0,40,2021-09-10T01:58:50.700,71.0,DAL,right,81.14,25.39,3.29,1.36,0.34,174.9,292.83,None,,
40448,2021090900,2279,42654.0,41,2021-09-10T01:58:50.700,71.0,DAL,right,80.985,25.450000000000003,3.29,1.36,0.34,174.9,292.83,None,,
40449,2021090900,2279,42654.0,42,2021-09-10T01:58:50.800,71.0,DAL,right,80.83,25.51,3.2,1.51,0.33,178.06,291.7,None,,
40450,2021090900,2279,42654.0,43,2021-09-10T01:58:50.900,71.0,DAL,right,80.52,25.62,3.13,1.56,0.33,187.5,289.26,None,,
40450,2021090900,2279,42654.0,44,2021-09-10T01:58:50.900,71.0,DAL,right,80.375,25.665,3.13,1.56,0.33,187.5,289.26,None,,
40451,2021090900,2279,42654.0,45,2021-09-10T01:58:51.000,71.0,DAL,right,80.23,25.71,3.0,1.69,0.31,197.63,286.92,None,,
40452,2021090900,2279,42654.0,46,2021-09-10T01:58:51.100,71.0,DAL,right,79.95,25.79,2.88,1.63,0.3,202.65,285.9,None,,
40452,2021090900,2279,42654.0,47,2021-09-10T01:58:51.100,71.0,DAL,right,79.815,25.825,2.88,1.63,0.3,202.65,285.9,None,,
40453,2021090900,2279,42654.0,48,2021-09-10T01:58:51.200,71.0,DAL,right,79.68,25.86,2.67,1.88,0.27,207.64,284.5,None,,
40454,2021090900,2279,42654.0,49,2021-09-10T01:58:51.300,71.0,DAL,right,79.44,25.93,2.45,2.02,0.25,207.64,284.08,None,,
40454,2021090900,2279,42654.0,50,2021-09-10T01:58:51.300,71.0,DAL,right,79.33,25.955,2.45,2.02,0.25,207.64,284.08,None,,
40455,2021090900,2279,42654.0,51,2021-09-10T01:58:51.400,71.0,DAL,right,79.22,25.98,2.22,2.13,0.23,202.81,283.29,None,,
40456,2021090900,2279,42654.0,52,2021-09-10T01:58:51.500,71.0,DAL,right,79.01,26.03,2.03,2.03,0.21,196.41,283.31,None,,
40456,2021090900,2279,42654.0,53,2021-09-10T01:58:51.500,71.0,DAL,right,78.91499999999999,26.05,2.03,2.03,0.21,196.41,283.31,None,,
40457,2021090900,2279,42654.0,54,2021-09-10T01:58:51.600,71.0,DAL,right,78.82,26.07,1.83,1.96,0.19,189.39,281.52,None,,
40458,2021090900,2279,42654.0,55,2021-09-10T01:58:51.700,71.0,DAL,right,78.64,26.1,1.71,1.69,0.18,180.22,279.61,None,,
40458,2021090900,2279,42654.0,56,2021-09-10T01:58:51.700,71.0,DAL,right,78.565,26.115,1.71,1.69,0.18,180.22,279.61,None,,
40459,2021090900,2279,42654.0,57,2021-09-10T01:58:51.800,71.0,DAL,right,78.49,26.13,1.55,1.55,0.16,168.95,277.2,None,,
40460,2021090900,2279,42654.0,58,2021-09-10T01:58:51.900,71.0,DAL,right,78.34,26.15,1.43,1.31,0.15,163.59,277.11,None,,
40460,2021090900,2279,42654.0,59,2021-09-10T01:58:51.900,71.0,DAL,right,78.265,26.16,1.43,1.31,0.15,163.59,277.11,None,,
40461,2021090900,2279,42654.0,60,2021-09-10T01:58:52.000,71.0,DAL,right,78.19,26.17,1.36,1.09,0.15,149.32,276.44,None,,
40462,2021090900,2279,42654.0,61,2021-09-10T01:58:52.100,71.0,DAL,right,78.06,26.18,1.26,1.06,0.13,131.23,273.54,None,,
40462,2021090900,2279,42654.0,62,2021-09-10T01:58:52.100,71.0,DAL,right,78.005,26.18,1.26,1.06,0.13,131.23,273.54,None,,
40463,2021090900,2279,42654.0,63,2021-09-10T01:58:52.200,71.0,DAL,right,77.95,26.18,1.12,1.09,0.11,118.24,270.85,None,,
40464,2021090900,2279,42654.0,64,2021-09-10T01:58:52.300,71.0,DAL,right,77.85,26.19,1.0,1.06,0.1,107.93,272.14,None,,
40464,2021090900,2279,42654.0,65,2021-09-10T01:58:52.300,71.0,DAL,right,77.8,26.19,1.0,1.06,0.1,107.93,272.14,None,,
40465,2021090900,2279,42654.0,66,2021-09-10T01:58:52.400,71.0,DAL,right,77.75,26.19,0.88,1.05,0.09,99.59,272.62,None,,
40466,2021090900,2279,42654.0,67,2021-09-10T01:58:52.500,71.0,DAL,right,77.67,26.2,0.76,1.09,0.08,88.7,275.41,None,,
40466,2021090900,2279,42654.0,68,2021-09-10T01:58:52.500,71.0,DAL,right,77.63499999999999,26.21,0.76,1.09,0.08,88.7,275.41,None,,
40467,2021090900,2279,42654.0,69,2021-09-10T01:58:52.600,71.0,DAL,right,77.6,26.22,0.65,1.12,0.07,81.54,285.1,None,,
40468,2021090900,2279,42654.0,70,2021-09-10T01:58:52.700,71.0,DAL,right,77.55,26.24,0.56,1.12,0.06,76.1,296.77,None,,
40468,2021090900,2279,42654.0,71,2021-09-10T01:58:52.700,71.0,DAL,right,77.525,26.255,0.56,1.12,0.06,76.1,296.77,None,,
40469,2021090900,2279,42654.0,72,2021-09-10T01:58:52.800,71.0,DAL,right,77.5,26.27,0.51,0.94,0.05,71.4,305.63,None,,
40470,2021090900,2279,42654.0,73,2021-09-10T01:58:52.900,71.0,DAL,right,77.47,26.31,0.5,0.86,0.05,66.09,320.98,None,,
40470,2021090900,2279,42654.0,74,2021-09-10T01:58:52.900,71.0,DAL,right,77.46000000000001,26.335,0.5,0.86,0.05,66.09,320.98,None,,
40471,2021090900,2279,42654.0,75,2021-09-10T01:58:53.000,71.0,DAL,right,77.45,26.36,0.5,0.95,0.05,63.17,343.43,None,,
40472,2021090900,2279,42654.0,76,2021-09-10T01:58:53.100,71.0,DAL,right,77.45,26.41,0.49,0.84,0.05,59.1,357.24,None,,
40472,2021090900,2279,42654.0,77,2021-09-10T01:58:53.100,71.0,DAL,right,77.455,26.44,0.49,0.84,0.05,59.1,357.24,None,,
40473,2021090900,2279,42654.0,78,2021-09-10T01:58:53.200,71.0,DAL,right,77.46,26.47,0.6,0.79,0.07,53.88,9.32,None,,
40474,2021090900,2279,42654.0,79,2021-09-10T01:58:53.300,71.0,DAL,right,77.48,26.54,0.67,0.66,0.07,50.63,16.39,None,,
40474,2021090900,2279,42654.0,80,2021-09-10T01:58:53.300,71.0,DAL,right,77.49000000000001,26.575,0.67,0.66,0.07,50.63,16.39,None,,
40475,2021090900,2279,42654.0,81,2021-09-10T01:58:53.400,71.0,DAL,right,77.5,26.61,0.72,0.51,0.07,48.36,21.03,None,,
40476,2021090900,2279,42654.0,82,2021-09-10T01:58:53.500,71.0,DAL,right,77.53,26.68,0.76,0.39,0.08,44.4,24.99,None,,
40476,2021090900,2279,42654.0,83,2021-09-10T01:58:53.500,71.0,DAL,right,77.555,26.715,0.76,0.39,0.08,44.4,24.99,None,,
40477,2021090900,2279,42654.0,84,2021-09-10T01:58:53.600,71.0,DAL,right,77.58,26.75,0.78,0.32,0.08,41.16,29.57,None,,
40478,2021090900,2279,42654.0,85,2021-09-10T01:58:53.700,71.0,DAL,right,77.61,26.83,0.82,0.23,0.09,38.02,29.79,None,,
40478,2021090900,2279,42654.0,86,2021-09-10T01:58:53.700,71.0,DAL,right,77.63499999999999,26.865,0.82,0.23,0.09,38.02,29.79,None,,
40479,2021090900,2279,42654.0,87,2021-09-10T01:58:53.800,71.0,DAL,right,77.66,26.9,0.82,0.24,0.09,35.47,31.24,None,,
40480,2021090900,2279,42654.0,88,2021-09-10T01:58:53.900,71.0,DAL,right,77.7,26.98,0.85,0.22,0.09,35.47,30.99,qb_sack,,
40480,2021090900,2279,42654.0,89,2021-09-10T01:58:53.900,71.0,DAL,right,77.73,27.02,0.85,0.22,0.09,35.47,30.99,qb_sack,,
40481,2021090900,2279,42654.0,90,2021-09-10T01:58:54.000,71.0,DAL,right,77.76,27.06,0.88,0.18,0.1,31.65,34.14,None,,
40482,2021090900,2279,42654.0,91,2021-09-10T01:58:54.100,71.0,DAL,right,77.82,27.13,0.91,0.21,0.09,30.81,36.49,None,,
40482,2021090900,2279,42654.0,92,2021-09-10T01:58:54.100,71.0,DAL,right,77.85,27.165,0.91,0.21,0.09,30.81,36.49,None,,
40483,2021090900,2279,42654.0,93,2021-09-10T01:58:54.200,71.0,DAL,right,77.88,27.2,0.92,0.26,0.09,30.81,39.36,None,,
40484,2021090900,2279,42654.0,94,2021-09-10T01:58:54.300,71.0,DAL,right,77.94,27.28,0.93,0.22,0.09,30.0,39.41,None,,
40484,2021090900,2279,42654.0,95,2021-09-10T01:58:54.300,71.0,DAL,right,77.965,27.32,0.93,0.22,0.09,30.0,39.41,None,,
40485,2021090900,2279,42654.0,96,2021-09-10T01:58:54.400,71.0,DAL,right,77.99,27.36,0.94,0.23,0.1,27.86,38.22,None,,
40486,2021090900,2279,43293.0,1,2021-09-10T01:58:48.100,21.0,DAL,right,83.83,25.07,0.04,0.04,0.02,102.87,197.39,None,,
40486,2021090900,2279,43293.0,2,2021-09-10T01:58:48.100,21.0,DAL,right,83.83500000000001,25.075,0.04,0.04,0.02,102.87,197.39,None,,
40487,2021090900,2279,43293.0,3,2021-09-10T01:58:48.200,21.0,DAL,right,83.84,25.08,0.03,0.03,0.02,102.87,193.59,None,,
40488,2021090900,2279,43293.0,4,2021-09-10T01:58:48.300,21.0,DAL,right,83.84,25.09,0.02,0.03,0.01,103.52,193.45,None,,
40488,2021090900,2279,43293.0,5,2021-09-10T01:58:48.300,21.0,DAL,right,83.845,25.095,0.02,0.03,0.01,103.52,193.45,None,,
40489,2021090900,2279,43293.0,6,2021-09-10T01:58:48.400,21.0,DAL,right,83.85,25.1,0.02,0.02,0.02,103.52,191.14,None,,
40490,2021090900,2279,43293.0,7,2021-09-10T01:58:48.500,21.0,DAL,right,83.85,25.11,0.01,0.01,0.01,105.18,188.09,None,,
40490,2021090900,2279,43293.0,8,2021-09-10T01:58:48.500,21.0,DAL,right,83.85,25.12,0.01,0.01,0.01,105.18,188.09,None,,
40491,2021090900,2279,43293.0,9,2021-09-10T01:58:48.600,21.0,DAL,right,83.85,25.13,0.01,0.01,0.02,105.18,191.67,ball_snap,,
40492,2021090900,2279,43293.0,10,2021-09-10T01:58:48.700,21.0,DAL,right,83.85,25.14,0.01,0.01,0.01,105.18,194.84,None,,
40492,2021090900,2279,43293.0,11,2021-09-10T01:58:48.700,21.0,DAL,right,83.845,25.125,0.01,0.01,0.01,105.18,194.84,None,,
40493,2021090900,2279,43293.0,12,2021-09-10T01:58:48.800,21.0,DAL,right,83.84,25.11,0.01,0.01,0.03,105.18,198.64,None,,
40494,2021090900,2279,43293.0,13,2021-09-10T01:58:48.900,21.0,DAL,right,83.83,25.1,0.01,0.01,0.01,105.18,202.58,None,,
40494,2021090900,2279,43293.0,14,2021-09-10T01:58:48.900,21.0,DAL,right,83.82,25.09,0.01,0.01,0.01,105.18,202.58,None,,
40495,2021090900,2279,43293.0,15,2021-09-10T01:58:49.000,21.0,DAL,right,83.81,25.08,0.01,0.01,0.03,105.18,209.23,None,,
40496,2021090900,2279,43293.0,16,2021-09-10T01:58:49.100,21.0,DAL,right,83.79,25.07,0.05,0.62,0.02,107.87,229.36,None,,
40496,2021090900,2279,43293.0,17,2021-09-10T01:58:49.100,21.0,DAL,right,83.775,25.06,0.05,0.62,0.02,107.87,229.36,None,,
40497,2021090900,2279,43293.0,18,2021-09-10T01:58:49.200,21.0,DAL,right,83.76,25.05,0.23,1.93,0.03,106.68,233.68,None,,
40498,2021090900,2279,43293.0,19,2021-09-10T01:58:49.300,21.0,DAL,right,83.72,25.03,0.63,3.8,0.05,108.76,234.16,None,,
40498,2021090900,2279,43293.0,20,2021-09-10T01:58:49.300,21.0,DAL,right,83.68,25.0,0.63,3.8,0.05,108.76,234.16,None,,
40499,2021090900,2279,43293.0,21,2021-09-10T01:58:49.400,21.0,DAL,right,83.64,24.97,1.15,4.32,0.1,110.44,233.94,None,,
40500,2021090900,2279,43293.0,22,2021-09-10T01:58:49.500,21.0,DAL,right,83.52,24.88,1.7,4.37,0.15,110.44,233.99,None,,
40500,2021090900,2279,43293.0,23,2021-09-10T01:58:49.500,21.0,DAL,right,83.435,24.825,1.7,4.37,0.15,110.44,233.99,None,,
40501,2021090900,2279,43293.0,24,2021-09-10T01:58:49.600,21.0,DAL,right,83.35,24.77,2.17,4.02,0.2,111.25,235.62,None,,
40502,2021090900,2279,43293.0,25,2021-09-10T01:58:49.700,21.0,DAL,right,83.16,24.62,2.57,3.43,0.24,113.79,233.79,None,,
40502,2021090900,2279,43293.0,26,2021-09-10T01:58:49.700,21.0,DAL,right,83.055,24.525,2.57,3.43,0.24,113.79,233.79,None,,
40503,2021090900,2279,43293.0,27,2021-09-10T01:58:49.800,21.0,DAL,right,82.95,24.43,2.94,2.94,0.29,116.32,230.04,None,,
40504,2021090900,2279,43293.0,28,2021-09-10T01:58:49.900,21.0,DAL,right,82.78,24.2,3.03,2.2,0.28,121.99,223.09,None,,
40504,2021090900,2279,43293.0,29,2021-09-10T01:58:49.900,21.0,DAL,right,82.685,24.085,3.03,2.2,0.28,121.99,223.09,None,,
40505,2021090900,2279,43293.0,30,2021-09-10T01:58:50.000,21.0,DAL,right,82.59,23.97,3.12,2.1,0.3,130.48,218.45,None,,
40506,2021090900,2279,43293.0,31,2021-09-10T01:58:50.100,21.0,DAL,right,82.42,23.71,3.12,2.49,0.31,135.89,212.16,None,,
40506,2021090900,2279,43293.0,32,2021-09-10T01:58:50.100,21.0,DAL,right,82.36,23.575000000000003,3.12,2.49,0.31,135.89,212.16,None,,
40507,2021090900,2279,43293.0,33,2021-09-10T01:58:50.200,21.0,DAL,right,82.3,23.44,3.03,3.48,0.3,148.23,202.43,None,,
40508,2021090900,2279,43293.0,34,2021-09-10T01:58:50.300,21.0,DAL,right,82.22,23.15,3.05,4.77,0.31,140.56,189.93,None,,
40508,2021090900,2279,43293.0,35,2021-09-10T01:58:50.300,21.0,DAL,right,82.21000000000001,22.995,3.05,4.77,0.31,140.56,189.93,None,,
40509,2021090900,2279,43293.0,36,2021-09-10T01:58:50.400,21.0,DAL,right,82.2,22.84,3.05,5.34,0.3,139.48,178.51,None,,
40510,2021090900,2279,43293.0,37,2021-09-10T01:58:50.500,21.0,DAL,right,82.24,22.54,3.17,5.5,0.31,133.62,166.22,None,,
40510,2021090900,2279,43293.0,38,2021-09-10T01:58:50.500,21.0,DAL,right,82.305,22.38,3.17,5.5,0.31,133.62,166.22,None,,
40511,2021090900,2279,43293.0,39,2021-09-10T01:58:50.600,21.0,DAL,right,82.37,22.22,3.51,5.86,0.34,121.66,153.11,None,,
40512,2021090900,2279,43293.0,40,2021-09-10T01:58:50.700,21.0,DAL,right,82.58,21.91,3.97,6.1,0.37,74.39,142.46,None,,
40512,2021090900,2279,43293.0,41,2021-09-10T01:58:50.700,21.0,DAL,right,82.72,21.755000000000003,3.97,6.1,0.37,74.39,142.46,None,,
40513,2021090900,2279,43293.0,42,2021-09-10T01:58:50.800,21.0,DAL,right,82.86,21.6,4.38,5.91,0.42,54.23,134.48,None,,
40514,2021090900,2279,43293.0,43,2021-09-10T01:58:50.900,21.0,DAL,right,83.2,21.3,4.67,4.87,0.45,52.8,128.99,None,,
40514,2021090900,2279,43293.0,44,2021-09-10T01:58:50.900,21.0,DAL,right,83.39500000000001,21.16,4.67,4.87,0.45,52.8,128.99,None,,
40515,2021090900,2279,43293.0,45,2021-09-10T01:58:51.000,21.0,DAL,right,83.59,21.02,4.98,4.08,0.48,43.17,124.39,None,,
40516,2021090900,2279,43293.0,46,2021-09-10T01:58:51.100,21.0,DAL,right,84.0,20.75,5.07,3.06,0.5,36.47,121.06,None,,
40516,2021090900,2279,43293.0,47,2021-09-10T01:58:51.100,21.0,DAL,right,84.225,20.625,5.07,3.06,0.5,36.47,121.06,None,,
40517,2021090900,2279,43293.0,48,2021-09-10T01:58:51.200,21.0,DAL,right,84.45,20.5,5.14,2.46,0.51,34.66,117.67,None,,
40518,2021090900,2279,43293.0,49,2021-09-10T01:58:51.300,21.0,DAL,right,84.91,20.28,5.13,2.15,0.51,37.06,114.81,None,,
40518,2021090900,2279,43293.0,50,2021-09-10T01:58:51.300,21.0,DAL,right,85.145,20.185,5.13,2.15,0.51,37.06,114.81,None,,
40519,2021090900,2279,43293.0,51,2021-09-10T01:58:51.400,21.0,DAL,right,85.38,20.09,5.06,2.3,0.51,38.71,111.14,None,,
40520,2021090900,2279,43293.0,52,2021-09-10T01:58:51.500,21.0,DAL,right,85.85,19.93,4.95,2.57,0.5,35.16,107.01,None,,
40520,2021090900,2279,43293.0,53,2021-09-10T01:58:51.500,21.0,DAL,right,86.085,19.87,4.95,2.57,0.5,35.16,107.01,None,,
40521,2021090900,2279,43293.0,54,2021-09-10T01:58:51.600,21.0,DAL,right,86.32,19.81,4.79,2.7,0.49,36.06,103.59,None,,
40522,2021090900,2279,43293.0,55,2021-09-10T01:58:51.700,21.0,DAL,right,86.78,19.72,4.67,2.97,0.47,34.34,98.96,None,,
40522,2021090900,2279,43293.0,56,2021-09-10T01:58:51.700,21.0,DAL,right,87.00999999999999,19.695,4.67,2.97,0.47,34.34,98.96,None,,
40523,2021090900,2279,43293.0,57,2021-09-10T01:58:51.800,21.0,DAL,right,87.24,19.67,4.54,3.0,0.46,36.5,94.66,None,,
40524,2021090900,2279,43293.0,58,2021-09-10T01:58:51.900,21.0,DAL,right,87.7,19.66,4.49,2.94,0.46,35.83,90.03,None,,
40524,2021090900,2279,43293.0,59,2021-09-10T01:58:51.900,21.0,DAL,right,87.92500000000001,19.69,4.49,2.94,0.46,35.83,90.03,None,,
40525,2021090900,2279,43293.0,60,2021-09-10T01:58:52.000,21.0,DAL,right,88.15,19.72,4.43,3.38,0.45,33.63,83.0,None,,
40526,2021090900,2279,43293.0,61,2021-09-10T01:58:52.100,21.0,DAL,right,88.58,19.79,4.36,3.35,0.44,32.69,78.15,None,,
40526,2021090900,2279,43293.0,62,2021-09-10T01:58:52.100,21.0,DAL,right,88.78999999999999,19.85,4.36,3.35,0.44,32.69,78.15,None,,
40527,2021090900,2279,43293.0,63,2021-09-10T01:58:52.200,21.0,DAL,right,89.0,19.91,4.33,3.56,0.44,31.6,72.06,None,,
40528,2021090900,2279,43293.0,64,2021-09-10T01:58:52.300,21.0,DAL,right,89.4,20.07,4.3,3.63,0.43,34.91,65.88,None,,
40528,2021090900,2279,43293.0,65,2021-09-10T01:58:52.300,21.0,DAL,right,89.59,20.165,4.3,3.63,0.43,34.91,65.88,None,,
40529,2021090900,2279,43293.0,66,2021-09-10T01:58:52.400,21.0,DAL,right,89.78,20.26,4.21,3.79,0.42,34.91,59.78,None,,
40530,2021090900,2279,43293.0,67,2021-09-10T01:58:52.500,21.0,DAL,right,90.13,20.49,4.17,3.76,0.42,37.07,53.91,None,,
40530,2021090900,2279,43293.0,68,2021-09-10T01:58:52.500,21.0,DAL,right,90.29,20.625,4.17,3.76,0.42,37.07,53.91,None,,
40531,2021090900,2279,43293.0,69,2021-09-10T01:58:52.600,21.0,DAL,right,90.45,20.76,4.13,3.65,0.41,38.39,47.95,None,,
40532,2021090900,2279,43293.0,70,2021-09-10T01:58:52.700,21.0,DAL,right,90.73,21.04,4.02,3.44,0.4,41.09,42.52,None,,
40532,2021090900,2279,43293.0,71,2021-09-10T01:58:52.700,21.0,DAL,right,90.86,21.195,4.02,3.44,0.4,41.09,42.52,None,,
40533,2021090900,2279,43293.0,72,2021-09-10T01:58:52.800,21.0,DAL,right,90.99,21.35,3.98,3.2,0.4,44.2,37.36,None,,
40534,2021090900,2279,43293.0,73,2021-09-10T01:58:52.900,21.0,DAL,right,91.21,21.67,3.92,3.05,0.4,42.91,32.28,None,,
40534,2021090900,2279,43293.0,74,2021-09-10T01:58:52.900,21.0,DAL,right,91.305,21.840000000000003,3.92,3.05,0.4,42.91,32.28,None,,
40535,2021090900,2279,43293.0,75,2021-09-10T01:58:53.000,21.0,DAL,right,91.4,22.01,3.84,2.99,0.39,35.37,26.69,None,,
40536,2021090900,2279,43293.0,76,2021-09-10T01:58:53.100,21.0,DAL,right,91.56,22.36,3.8,2.77,0.38,33.36,21.9,None,,
40536,2021090900,2279,43293.0,77,2021-09-10T01:58:53.100,21.0,DAL,right,91.62,22.54,3.8,2.77,0.38,33.36,21.9,None,,
40537,2021090900,2279,43293.0,78,2021-09-10T01:58:53.200,21.0,DAL,right,91.68,22.72,3.82,2.59,0.38,37.6,17.08,None,,
40538,2021090900,2279,43293.0,79,2021-09-10T01:58:53.300,21.0,DAL,right,91.78,23.09,3.8,2.37,0.38,47.4,12.84,None,,
40538,2021090900,2279,43293.0,80,2021-09-10T01:58:53.300,21.0,DAL,right,91.815,23.28,3.8,2.37,0.38,47.4,12.84,None,,
40539,2021090900,2279,43293.0,81,2021-09-10T01:58:53.400,21.0,DAL,right,91.85,23.47,3.77,2.1,0.38,53.24,9.27,None,,
40540,2021090900,2279,43293.0,82,2021-09-10T01:58:53.500,21.0,DAL,right,91.9,23.84,3.72,1.86,0.37,49.35,6.22,None,,
40540,2021090900,2279,43293.0,83,2021-09-10T01:58:53.500,21.0,DAL,right,91.915,24.02,3.72,1.86,0.37,49.35,6.22,None,,
40541,2021090900,2279,43293.0,84,2021-09-10T01:58:53.600,21.0,DAL,right,91.93,24.2,3.65,1.65,0.37,34.52,3.82,None,,
40542,2021090900,2279,43293.0,85,2021-09-10T01:58:53.700,21.0,DAL,right,91.94,24.57,3.59,1.67,0.36,18.87,0.23,None,,
40542,2021090900,2279,43293.0,86,2021-09-10T01:58:53.700,21.0,DAL,right,91.94,24.75,3.59,1.67,0.36,18.87,0.23,None,,
40543,2021090900,2279,43293.0,87,2021-09-10T01:58:53.800,21.0,DAL,right,91.94,24.93,3.56,1.34,0.36,11.82,359.17,None,,
40544,2021090900,2279,43293.0,88,2021-09-10T01:58:53.900,21.0,DAL,right,91.93,25.28,3.48,1.29,0.35,4.45,357.26,qb_sack,,
40544,2021090900,2279,43293.0,89,2021-09-10T01:58:53.900,21.0,DAL,right,91.915,25.450000000000003,3.48,1.29,0.35,4.45,357.26,qb_sack,,
40545,2021090900,2279,43293.0,90,2021-09-10T01:58:54.000,21.0,DAL,right,91.9,25.62,3.37,1.27,0.34,355.88,355.88,None,,
40546,2021090900,2279,43293.0,91,2021-09-10T01:58:54.100,21.0,DAL,right,91.86,25.94,3.23,1.42,0.32,346.32,353.11,None,,
40546,2021090900,2279,43293.0,92,2021-09-10T01:58:54.100,21.0,DAL,right,91.84,26.095,3.23,1.42,0.32,346.32,353.11,None,,
40547,2021090900,2279,43293.0,93,2021-09-10T01:58:54.200,21.0,DAL,right,91.82,26.25,3.09,1.48,0.31,341.48,351.62,None,,
40548,2021090900,2279,43293.0,94,2021-09-10T01:58:54.300,21.0,DAL,right,91.78,26.55,2.95,1.47,0.3,338.08,351.01,None,,
40548,2021090900,2279,43293.0,95,2021-09-10T01:58:54.300,21.0,DAL,right,91.755,26.695,2.95,1.47,0.3,338.08,351.01,None,,
40549,2021090900,2279,43293.0,96,2021-09-10T01:58:54.400,21.0,DAL,right,91.73,26.84,2.8,1.53,0.29,334.22,349.89,None,,
40550,2021090900,2279,43424.0,1,2021-09-10T01:58:48.100,4.0,DAL,right,84.26,27.3,0.06,0.07,0.01,95.66,45.57,None,,
40550,2021090900,2279,43424.0,2,2021-09-10T01:58:48.100,4.0,DAL,right,84.255,27.295,0.06,0.07,0.01,95.66,45.57,None,,
40551,2021090900,2279,43424.0,3,2021-09-10T01:58:48.200,4.0,DAL,right,84.25,27.29,0.04,0.05,0.01,96.71,41.08,None,,
40552,2021090900,2279,43424.0,4,2021-09-10T01:58:48.300,4.0,DAL,right,84.25,27.29,0.03,0.04,0.0,96.71,37.25,None,,
40552,2021090900,2279,43424.0,5,2021-09-10T01:58:48.300,4.0,DAL,right,84.245,27.3,0.03,0.04,0.0,96.71,37.25,None,,
